sentence_id,label,sentence,departure,arrival,template_id
3983,INVALID,Photos anciennes Vannes,,,200
1114,VALID,Je veux le prochain départ en train de Les Sables-d'Olonne pour Toulouse,Les Sables-d'Olonne,Toulouse,122
3862,INVALID,code postal segre,,,176
1859,INVALID,carte administrative port-boulet,,,218
1949,INVALID,carte interactive verdun,,,240
2841,INVALID,JJe suis né à Dijon,,,185
2950,INVALID,Mon ami vit à Auray et moi à Nantes,,,154
1318,VALID,Billet de train Arras Modane pour aujourd'hui,Arras,Modane,40
3243,INVALID,Cinéma à Calais,,,216
2810,INVALID,Population totale Aix-les-Bains,,,252
4101,INVALID,Parc celebre a Charleville-Mezieres,,,203
2870,INVALID,Météo actuelle à Aurillac,,,167
1929,INVALID,quel temps fait-il à nice ?,,,151
1292,VALID,Train express de Courbevoie vers Nantes,Courbevoie,Nantes,139
55,VALID,je dois être à toul avant midi en partant de lens,Lens,Toul,88
911,VALID,Je cherche un train pour demain de Poitiers à Chartres,Poitiers,Chartres,75
3730,VALID,train express de dinan vers pontarlier,Dinan,Pontarlier,139
429,VALID, Derrnieer train ed Buolognes-ur-Mer vers Blois,Boulogne-sur-Mer,Blois,42
1025,VALID,Y a-t-il un train de nuit entre Montpellier et Le Mans ?,Montpellier,Le Mans,149
3785,VALID,train de fin de journee marseille vers saint-nazaire,Marseille,Saint-Nazaire,147
1711,VALID,Train rapide de Châteaubriant à Cherbourg,Châteaubriant,Cherbourg,46
1853,INVALID,parc célèbre à calais,,,203
1402,VALID,Je dois mee rendre à Étampes epuis Angers een TTV,Angers,Étampes,144
1102,VALID,Un billet de train pour aller de Berck à Granville,Berck,Granville,33
2177,INVALID,Offres d'emploi Beauvais,,,246
1633,VALID,Train de fin de journée Mende vers Boulogne-Billancourt,Mende,Boulogne-Billancourt,147
3238,INVALID,Entreprise connue à Chauumonnt,,,180
810,VALID,Y a-t-il un TER Châteaubriant Saint-Brieuc ?,Châteaubriant,Saint-Brieuc,68
2359,INVALID,Zones vertes Marseille,,,224
4104,VALID,Billet de train Oyonnax Cannes pour aujourd'hui,Oyonnax,Cannes,40
217,VALID,un aller simple annecy segré,Annecy,Segré,10
3598,INVALID,Je suis né à Montreuil,,,185
1321,VALID,Je réserve unt rain de Fontenay-le-Comte à Évry,Fontenay-le-Comte,Évry,26
1458,VALID,Je veux acheter un billet de train Lons-le-Saunier Boulogne-Billancourt,Lons-le-Saunier,Boulogne-Billancourt,83
607,VALID,Y a-t-il un départ en soirée de Vienne pour Les Sables-d'Olonne ?,Vienne,Les Sables-d'Olonne,141
1537,VALID,Je veux comparer les horaires de train de Saumur à Challans,Saumur,Challans,94
3956,VALID,Je veux un train avec prises electriques Saint-Brieuc Dinan,Saint-Brieuc,Dinan,146
4011,INVALID,Bonjour,,,156
3904,VALID,Je veux partir en train de Modane a Montbeliard samedi,Modane,Montbéliard,126
3712,INVALID,zones touristiques carcassonne,,,249
3915,INVALID,Quartiers modernes Pontarlier,,,244
269,VALID,Quel train me conseillez-vous de Pontivy à Cholet ?,Pontivy,Cholet,53
3176,INVALID,Clubs sportifs Nevers,,,215
4096,INVALID,Monument celebre a Amiens,,,188
989,VALID,Train en fin d'après-midi Versailles Épinal,Versailles,Épinal,76
3966,VALID,Je veux reserver pour le train de Saint-Quentin vers Vierzon,Saint-Quentin,Vierzon,130
1936,INVALID,je travaille à vitré,,,165
2759,INVALID,Calendrier événements Évreux,,,248
2707,INVALID,Carte détaillée Vienne,,,265
2612,INVALID,Événements culturels Bolbec,,,268
1988,INVALID,guide pratique arras,,,229
2252,INVALID,Zones vertes Montivilliers,,,224
2772,INVALID,J'habit àà Lille ,,,152
480,VALID,Un billet Dieppe Beauvais s'il vous plaît,Dieppe,Beauvais,2
2517,INVALID,Je travaille à Bayonne,,,165
3016,INVALID,Actualités à Béziers,,,178
325,VALID,Je voudrais partir de Pontoise pour aller à Briançon,Pontoise,Briançon,9
1573,VALID,Billet de train Bourg-en-Bresse Aix-en-Provence pour aujourd'hui,Bourg-en-Bresse,Aix-en-Provence,40
88,VALID,je souhaite réserver un train de yvetot vers angoulême,Yvetot,Angoulême,58
3589,INVALID,Transport urbain Mulhouse,,,258
390,VALID,Prochain train pour Chinon depuis Épinal,Épinal,Chinon,13
1620,VALID,Je dois me déplacer de Toulon à Carcassonne en train,Toulon,Carcassonne,65
1236,VALID,Y a-t-il un train vers midi de Arras à Quimper ?,Arras,Quimper,137
2477,INVALID,Plan de ville Lourdes,,,206
2773,INVALID,Cartographie Dijon,,,237
674,VALID,Je veux voyager confortablement de Périgueux vers Tourcoing,Périgueux,Tourcoing,104
3083,INVALID,Je suis né à Chambéry,,,185
2356,INVALID,Centres culturels Tourcoing,,,254
2097,INVALID,Office du tourisme Vitré,,,205
1596,VALID,Train avec wifi de Laval à Bourg-en-Bresse,Laval,Bourg-en-Bresse,111
2597,INVALID,Quartiers modernes Soissons,,,244
2286,INVALID,Calendrier événements La Rochelle,,,248
2013,INVALID,population urbaine lens,,,266
741,VALID,Y a-t-il des trains disponibles de Soissons à Fontainebleau ?,Soissons,Fontainebleau,50
1133,VALID,Y a-t-il des trains en semaine de Lons-le-Saunier à Aubenas ?,Lons-le-Saunier,Aubenas,74
281,VALID,Train rapide de Évry à Loches,Évry,Loches,46
578,VALID,Je veux réserver pour le train de Saint-Denis vers Les Sables-d'Olonne,Saint-Denis,Les Sables-d'Olonne,130
262,VALID,y a-t-il un train toutes les heures de yvetot à toulouse ?,Yvetot,Toulouse,89
3298,INVALID,Je travaille à Auch,,,165
2595,INVALID,Office du tourisme Chartres,,,205
2476,INVALID,Beauvais est magnifique en été,,,162
2678,INVALID,La distance entre Vienne et Cholet,,,276
2871,INVALID,Calendrier événements Lannion,,,248
3729,VALID,y a-t-il un train dans l'heure de beauvais vers villeurbanne ?,Beauvais,Villeurbanne,80
1097,VALID,Je réserve un train de Versailles à Chaumont,Versailles,Chaumont,26
2630,INVALID,Hôtel disponible à Biarritz,,,163
1843,INVALID,centres commerciaux blois,,,226
2495,INVALID,Centres de loisirs Abbeville,,,262
4001,INVALID,Informations ggeneralees Renne,,,275
3184,INVALID,Meilleur moment pour visiter Créteil,,,197
1797,INVALID,actiivités nocturnes bourgoin-jallieu,,,255
2570,INVALID,Espaces verts Marseille,,,239
524,VALID,Y a-t-il un train rapide sans arrêt Saint-Quentin Auray ?,Saint-Quentin,Auray,113
1702,VALID,Train du matin Louviers Soissons,Louviers,Soissons,29
3580,INVALID,Statistiques économiques Vichy,,,272
1707,VALID,Je veux voyager confortablement de Saumur vers Ajaccio,Saumur,Ajaccio,104
224,VALID,prochain train pour montélimar depuis pontarlier,Pontarlier,Montélimar,13
2899,INVALID,Bonjour,,,156
2,VALID,je souhaite prendre un train en début d'après-midi de hazebrouck à valenciennes,Hazebrouck,Valenciennes,110
1468,VALID,Je veux réserver une place dans le train Dinan Nancy,Dinan,Nancy,90
1922,INVALID,ambassade à berck,,,184
998,VALID,Un billet pour le train Châteauroux Chambéry,Châteauroux,Chambéry,51
1420,VALID,Je veux un train rapide de Dunkerque à Toul,Dunkerque,Toul,35
2049,INVALID,quartiers historiques chambéry,,,227
1669,VALID,Je veux partir en milieu de soirée de Metz pour Bordeaux,Metz,Bordeaux,150
602,VALID,Un billet de train pour aller de Lunéville à Chambéry,Lunéville,Chambéry,33
2167,INVALID,Marché local Aix-les-Bains,,,202
3980,INVALID,Evenements culturels Lyon,,,268
3470,INVALID,Office postal Manosque,,,221
4029,INVALID,Entreprise connue a Nantes,,,180
4111,INVALID,Carte generale Saumur,,,257
585,VALID,Billet de train Montargis Vannes pour aujourd'hui,Montargis,Vannes,40
696,VALID,Train en fin d'après-midi Ancenis Châteaubriant,Ancenis,Châteaubriant,76
1578,VALID,Y a-t-il un TGV direct Courbevoie Albi ?,Courbevoie,Albi,93
769,VALID,Y a-t-il un Ouigo de Rouen vers Beauvais ?,Rouen,Beauvais,109
2634,INVALID,Guide local Dinan,,,269
1323,VALID,Je cherche un train après 18h de Privas vers Metz,Privas,Metz,98
620,VALID,Je veux le train de Bar-le-Duc à Bayonne le plus tôt possible,Bar-le-Duc,Bayonne,100
595,VALID,Prochain départ de Vernon pour Pontivy,Vernon,Pontivy,27
3633,INVALID,Festival à Biarritz,,,189
3368,INVALID,Guide local Chaumont,,,269
1503,VALID,Y a-t-il des trains en semaine de Cherbourg à Montivilliers ?,Cherbourg,Montivilliers,74
1649,VALID,Je dois voyager de Ancenis à Montbéliard ce week-end,Ancenis,Montbéliard,77
1403,VALID,Train de Strasbourg à Vitré cet après-midi,Strasbourg,Vitré,59
3616,INVALID,Économie de Arles,,,199
1892,INVALID,informations locales lons-le-saunier,,,241
221,VALID,je pars de briançon direction auch,Briançon,Auch,12
366,VALID,Je veuxel traain avec le meilleur confot Bourgg-en-Brsse Vienne,Bourg-en-Bresse,Vienne,138
499,VALID,Je dois aller de Grenoble à Belfort ce soir,Grenoble,Belfort,39
1762,VALID,Je souhaite prendre un train en début d'après-midi de Vendôme à Toulouse,Vendôme,Toulouse,110
4021,VALID,Train regional de Aurillac a Alencon,Aurillac,Alençon,87
1933,INVALID,carte touristique de aix-en-provence,,,164
2900,INVALID,Je suis né à Moulins,,,185
1902,INVALID,zones commerciales orléans,,,263
308,VALID,Je veux un train confortable de Montbéliard à Meaux,Montbéliard,Meaux,69
2954,INVALID,Langue parlée à Évreux,,,175
3020,INVALID,Statistiques météo Sens,,,204
3552,INVALID,Zones commerciales Metz,,,263
204,VALID,quels sont les horaires de train colmar boulogne-billancourt ?,Colmar,Boulogne-Billancourt,8
2281,INVALID,Activités nocturnes Montreuil,,,255
2441,INVALID,Associations locales Soissons,,,236
871,VALID,Je vais de Épinal à Clermont-Ferrand en train,Épinal,Clermont-Ferrand,52
3767,VALID,train avec peu de monde de versailles a le puy-en-velay,Versailles,Le Puy-en-Velay,97
1334,VALID,Y a-t-il des trains disponibles de Boulogne-Billancourt à Saint-Étienne ?,Boulogne-Billancourt,Saint-Étienne,50
3694,VALID,y a-t-il un train dans l'heure de les sables-d'olonne vers epinal ?,Les Sables-d'Olonne,Épinal,80
300,VALID,Je veux prendre le train de Pau à Aurillac,Pau,Aurillac,28
883,VALID,Je cherche lee train le moins cher de Quimper à Fontena-yle-oCmte ,Quimper,Fontenay-le-Comte,54
2446,INVALID,Agenda culturel Mâcon,,,233
3531,INVALID,Carte scolaire Privas,,,230
1965,INVALID,statistiques économiques elbeuf,,,272
1148,VALID,Quelle est la fréquence des trains Auray Châteauroux ?,Auray,Châteauroux,72
3976,INVALID,Cout de la vie Douai,,,209
801,VALID,Je cherche le meilleur horaire de train Roubaix Le Puy-en-Velay,Roubaix,Le Puy-en-Velay,86
733,VALID,Y a-t-il un train avant 8h de Bar-le-Duc à Antibes ?,Bar-le-Duc,Antibes,103
144,VALID,billet de train aller-retour nîmes maubeuge,Nîmes,Maubeuge,78
161,VALID, tarin avec restauration de tours à orange,Tours,Orange,135
981,VALID,Je dois voyager en train de Blois vers Bar-le-Duc mercredi,Blois,Bar-le-Duc,136
91,VALID,y a-t-il un ter aurillac calais ?,Aurillac,Calais,68
297,VALID,Je réserve un train de Dinan à Pontivy,Dinan,Pontivy,26
3607,INVALID,Carte des routes Pontarlier,,,223
2314,INVALID,Hôpitaux à Auray,,,222
3692,INVALID,hotl disponible a villeurbanne,,,163
1502,VALID,Quel train me conseillez-vous de Bolbec à Ajaccio ?,Bolbec,Ajaccio,53
3409,INVALID,Carte touristique de Aix-les-Bains,,,164
624,VALID,Je veux partir de Albert et descendre à Toulon,Albert,Toulon,108
1241,VALID,Train de début de soirée Épinal Saint-Brieuc,Épinal,Saint-Brieuc,123
3275,INVALID,Zones industrielles Lisieux,,,231
1348,VALID,Je veux acheter mon billet pour le train Argenteuil Clisson,Argenteuil,Clisson,118
1687,VALID,Quel est le meilleur train de Béziers à Montargis ?,Béziers,Montargis,44
1256,VALID,Je souhaite prendre un train en début d'après-midi de Villeurbanne à Lons-le-Saunier,Villeurbanne,Lons-le-Saunier,110
3799,INVALID,immobilier a brest,,,208
3545,INVALID,Carte météo Albert,,,251
3923,INVALID,Guide urbain Belfort,,,253
2760,INVALID,Monument célèbre à Louviers,,,188
375,VALID,Je veux me rendràà Fontinebleau depui sTours par le train,Tours,Fontainebleau,73
2974,INVALID,Marché local Ancenis,,,202
2670,INVALID,Mon ami vit à Pau et moi à Valenciennes,,,154
29,VALID,train de nuit romans-sur-isère rennes,Romans-sur-Isère,Rennes,36
3820,INVALID,meteo actuelle a auray,,,167
351,VALID,Billet de train aller-retour Lorient Saumur,Lorient,Saumur,78
3092,INVALID,Ambassade à Brest,,,184
1035,VALID,Je vais de Bourg-en-Bresse à Limoges en train,Bourg-en-Bresse,Limoges,52
2329,INVALID,Photo de Épinal,,,177
1135,VALID,Je veux voyager en train de Antibes à Saint-Quentin,Antibes,Saint-Quentin,43
1831,INVALID,écoles à le mans,,,213
3994,INVALID,Monument celebre a Saint-Dizier,,,188
1004,VALID,Quels sont les horaires de train Cannes Vienne ?,Cannes,Vienne,8
119,VALID,je dois me déplacer de amiens à saint-quentin en train,Amiens,Saint-Quentin,65
2622,INVALID,Carte des routes Mulhouse,,,223
1489,VALID,Je souhaite prendre le train de Pontivy pour Brest,Pontivy,Brest,32
3146,INVALID,Je déménage à Châteaubriant,,,195
1837,INVALID,la distance entre nantes et cergy,,,20
3947,INVALID,Photos anciennes Creteil,,,200
866,VALID,Train du matin Compiègne Vitry-le-François,Compiègne,Vitry-le-François,29
996,VALID,Y a-t-il un train avant 8h de Périgueux à Avignon ?,Périgueux,Avignon,103
253,VALID,je voudrais aller de lyon à moulins en tgv,Lyon,Moulins,47
2797,INVALID,Population étudiante Cherbourg,,,193
1275,VALID,Quel est le meilleur train de Compiègne à Versailles ?,Compiègne,Versailles,44
3276,INVALID,Restaurant à Albi,,,159
736,VALID,Je pars de Saint-Denis direction Vendôme,Saint-Denis,Vendôme,12
1529,VALID,Prochain départ de Modane pour Verdun,Modane,Verdun,27
3922,VALID,Y a-t-il un TER Lille Oyonnax ?,Lille,Oyonnax,68
2405,INVALID,Centres médicaux Annemasse,,,242
323,VALID,Je dois me rendre à Aubenas depuis Grenoble en TGV,Grenoble,Aubenas,144
3977,VALID,Je dois me rendre de Berck a Beauvais,Berck,Beauvais,7
795,VALID,Y a-t-il un départ vers 14h de Clermont-Ferrand pour Nice ?,Clermont-Ferrand,Nice,117
3468,INVALID,Hôtel disponible à Fécamp,,,163
2444,INVALID,Carte météo Florence,,,251
1267,VALID,Je veux voyager en train de Saint-Denis à Le Mans,Saint-Denis,Le Mans,43
2633,INVALID,Quartiers historiques Cannes,,,227
3573,INVALID,Population étudiante Ajaccio,,,193
1685,VALID,Y a-t-il des trains en semaine de Le Puy-een-Velya à Bourg-en-Bersse ?,Le Puy-en-Velay,Bourg-en-Bresse,74
1047,VALID,Y a-t-il un train toutes les heures de Béthune à Poitiers ?,Béthune,Poitiers,89
1205,VALID,Train quotidien Amiens Metz,Amiens,Metz,107
2165,INVALID,Calendrier événements Nantes,,,248
393,VALID,Train matinal de Rouen vers Vichy,Rouen,Vichy,115
256,VALID,je dois faire argenteuil bar-le-duc en train,Argenteuil,Bar-le-Duc,102
1472,VALID,Je veux acheter un billet de train Chambéry Strasbourg,Chambéry,Strasbourg,83
1796,INVALID,heure locale à albertville,,,194
3295,INVALID,Carte des routes La Rochelle,,,223
442,VALID,Un aller simple Sens Agen,Sens,Agen,10
582,VALID,Je vexu le train dee Aix-en-PProvence à Nioort le lppus tôt pssible,Aix-en-Provence,Niort,100
2394,INVALID,Code postal Angers,,,176
1875,INVALID,actualités à saint-étienne,,,178
1279,VALID, Y a-t-il un départ vers 14h de Alençon pour Tours ?,Alençon,Tours,117
2115,INVALID,Je suis né à Épernay,,,185
1906,INVALID,histoire de yvetot,,,171
109,VALID,un billet nîmes lorient s'il vous plaît,Nîmes,Lorient,2
2035,INVALID,j'habite actuellement à montivilliers,,,161
1343,VALID,Un billet Elbeuf Évry s'il vous plaît,Elbeuf,Évry,2
3157,INVALID,Météo actuelle à Poitiers,,,167
1799,INVALID,cartographie port-boulet,,,237
1207,VALID,Billet aller simple en train Bastia Pau,Bastia,Pau,70
352,VALID,Quel train prendre pour aller de Saumur à Challans ?,Saumur,Challans,84
583,VALID,Je veux prendre le train de Privas à Fougères,Privas,Fougères,28
604,VALID,Train de début de soirée Bourges Courbevoie,Bourges,Courbevoie,123
1882,INVALID,guide étudiant loches,,,201
1495,VALID,Y a-t-il un Intercités Amiens Amboise ?,Amiens,Amboise,57
2440,INVALID,Festival à Lons-le-Saunier,,,189
2859,INVALID,Carte historique Châteaubriant,,,210
4067,VALID,Je veux voyager en train de Montreuil a Tours,Montreuil,Tours,43
529,VALID,Je planifie un voyage en train de Chaumont vers Langres,Chaumont,Langres,49
3498,INVALID,Zones touristiques Albertville,,,249
2157,INVALID,J'habite actuellement à Vannes,,,161
1365,VALID,Je dois faire Étampes Nevers en train,Étampes,Nevers,102
3043,INVALID,Photos anciennes Évreux,,,200
720,VALID,Je dois me déplacer de Toulouse à Montélimar en train,Toulouse,Montélimar,65
3973,INVALID,Centres educatifs Lourdes,,,270
702,VALID,Un billet Fontainebleau Lunéville s'il vous plaît,Fontainebleau,Lunéville,2
3690,INVALID,quelle est la population de melun ?,,,155
2741,INVALID,Informations générales Bayonne,,,275
173,VALID,je veux acheter un billet de train châteaubriant angoulême,Châteaubriant,Angoulême,83
53,VALID,je cherche un train dimanche de montbéliard à tarbes,Montbéliard,Tarbes,132
3514,INVALID,Parc célèbre à Auray,,,203
577,VALID,Train de Rouen à Boulogne-Billancourt cet après-midi,Rouen,Boulogne-Billancourt,59
726,VALID,Je cherche le meilleur horaire de train Cherbourg Lille,Cherbourg,Lille,86
1376,VALID,Je pars en train de Arles vers Vitré,Arles,Vitré,71
2043,INVALID,hôtel pas cher à gap,,,170
3103,INVALID,Journaux locaux Tarbes,,,192
2584,INVALID,La distance entre Ancenis et Saintt-Quentn,,,20
1058,VALID,Je cherche un train dimanche de Albi à Mâcon,Albi,Mâcon,132
2298,INVALID,Patrimoine culturel Compiègne,,,232
2206,INVALID,Zones touristiques Le Puy-en-Velay,,,249
2697,INVALID,Population étudiante Bordeaux,,,193
3203,INVALID,Statistiques démographiques Blois,,,245
2971,INVALID,Activitésncturnes Vichy,,,255
928,VALID,Train de fin de journée Chinon vers Béthune,Chinon,Béthune,147
3958,VALID,Je veux un train confortable de Vitre a Soissons,Vitré,Soissons,69
2918,INVALID,Écoles à Chartres,,,213
4027,INVALID,Quelle est la population de Albertville ?,,,22
96,VALID,je souhaite prendre le train de morlaix pour douai,Morlaix,Douai,32
1918,INVALID,économie de berck,,,199
152,VALID,train direct sans correespondanec dijon concarneau,Dijon,Concarneau,82
2951,INVALID,Festival à Saumur,,,189
2030,INVALID,centres de loisirs saint-denis,,,262
1463,VALID,Train avec peu de correspondances de Melun vers Nancy,Melun,Nancy,127
2844,INVALID,Économie de Concarneau,,,199
1915,INVALID,cclmat de anggoulême,,,186
1029,VALID,Quel est le prix du billet de train Boulogne-Billancourt Aix-les-Bains ?,Boulogne-Billancourt,Aix-les-Bains,105
1786,INVALID,le maire de mende,,,158
2363,INVALID,Épernay est une belle ville,,,153
3974,VALID,Train avec wifi de Boulogne-sur-Mer a Niort,Boulogne-sur-Mer,Niort,111
3449,INVALID,Population active Clisson,,,220
76,VALID,train express de chambéry vers brest,Chambéry,Brest,139
2770,INVALID,La distance entre Niort et Nîmes,,,276
172,VALID,je pars de clisson direction cherbourg,Clisson,Cherbourg,12
3302,INVALID,Musée célèbre à Lisieux,,,166
855,VALID,Je voudrais connaître les horaires de train de Vierzon à Briançon,Vierzon,Briançon,67
3085,INVALID,Meilleur moment pour visiter Roubaix,,,197
2992,INVALID,Restaurant à Manosque,,,159
2985,INVALID,Bonjour,,,156
1542,VALID,Tarin de fin d ejournéée Dieppe ves Boulogne-Billancourt,Dieppe,Boulogne-Billancourt,147
1329,VALID,Je veux le train le plus rapide de Saint-Nazaire à Chambéry,Saint-Nazaire,Chambéry,79
649,VALID,Train régional de Provins à Boulogne-sur-Mer,Provins,Boulogne-sur-Mer,87
2324,INVALID,Carte des routes Boulogne-Billancourt,,,223
519,VALID,Je souhaite réserver un train de Verdun vers Vichy,Verdun,Vichy,58
743,VALID,Train du matin Montivilliers Moulins,Montivilliers,Moulins,29
3123,INVALID,Photo de Paris,,,177
1281,VALID,Trajet de Aix-en-Provence vers Lourdes,Aix-en-Provence,Lourdes,11
3235,INVALID,Informations pratiques Vitré,,,256
1028,VALID,Je veux voyager confortablement de Belfort vers Fécamp,Belfort,Fécamp,104
1541,VALID,Je cherche un train pour demain de Limoges à Aurillac,Limoges,Aurillac,75
948,VALID,Y a-t-il un train toutes les deux heures de Châteauroux à Perpignan ?,Châteauroux,Perpignan,145
2485,INVALID,Statistiques emploi Aix-les-Bains,,,225
2290,INVALID,Plan de ville Arles,,,206
593,VALID,Train avec wifi de Montpellier à Agen,Montpellier,Agen,111
2571,INVALID,Théâtre à Bastia,,,217
215,VALID,je voudrais aller de vierzon à épinal en tgv,Vierzon,Épinal,47
2240,INVALID,Quartier sûr à Toul,,,190
2139,INVALID,Le maire de Paris,,,24
2881,INVALID,Histoire de Valenciennes,,,171
3036,INVALID,Zones touristiques Dole,,,219
3113,INVALID,Hôtel pas cher à Lisieux,,,170
3945,INVALID,Evenements culturels Beziers,,,268
3979,INVALID,Plan de ville Saint-Malo,,,206
722,VALID,Départ Nice arrivée Blois,Nice,Blois,15
1842,INVALID,patrimoine culturel granville,,,232
1524,VALID,Je veux me rendre à Mâcon depuis Bayonne par le train,Bayonne,Mâcon,73
379,VALID,Je veux me rendre à Fougères depuis Vierzon par le train,Vierzon,Fougères,73
4008,INVALID,Parc celebre a Maubeuge,,,203
2369,INVALID,Zones touristiques Metz,,,219
108,VALID,je veux acheter mon billet pour le train digne-les-bains privas,Digne-les-Bains,Privas,118
2701,INVALID,Espaces verts Vienne,,,239
1913,INVALID,spécialités culinaires briançon,,,187
170,VALID,y a-t-il un train toutes les heures de nancy à avignon ?,Nancy,Avignon,89
3666,INVALID,Meilleur moment pour visiter Manosque,,,197
513,VALID,Train avec le moins de correspondances Dole Melun,Dole,Melun,55
540,VALID,Je dois voyager de Meaux à Port-Boulet ce week-end,Meaux,Port-Boulet,77
2519,INVALID,Activités nocturnes Chartres,,,255
3599,INVALID,Clubs sportifs Saint-Brieuc,,,215
2703,INVALID,Zones industrielles Thonon-les-Bains,,,231
1520,VALID,Premier train Dole Rodez,Dole,Rodez,41
1401,VALID,Train avec places assises garanties Fougères Arles,Fougères,Arles,119
1972,INVALID,qaurtier sûr à briançon,,,190
719,VALID,Prochain départ de Strasbourg pour Rouen,Strasbourg,Rouen,27
2297,INVALID,Zones commerciales Mâcon,,,263
3136,INVALID,Marché local Évreux,,,202
767,VALID,Y a-t-il un train l'après-midi de Montpellier à Segré ?,Montpellier,Segré,121
1925,INVALID,statistiques météo nîmes,,,204
2943,INVALID,Informations locales Concarneau,,,241
2414,INVALID,Informations locales Courbevoie,,,241
3954,INVALID,Quartiers modernes Angouleme,,,244
2058,INVALID,niort est une belle ville,,,18
2074,INVALID,Bibliothèque à Aix-en-Provence,,,212
2491,INVALID,Hôtel disponible à Aurillac,,,163
703,VALID,Train avec peu de monde de Vernon à Mende,Vernon,Mende,97
51,VALID,je vais de toulon à morlaix en train,Toulon,Morlaix,52
1708,VALID,Billet de train Pau Laval pour aujourd'hui,Pau,Laval,40
3640,INVALID,Espaes verts Claasi,,,239
773,VALID,Je prends le train de Elbeuf à Amiens,Elbeuf,Amiens,61
1155,VALID,Train quotidien Dole Albert,Dole,Albert,107
4075,VALID,Train en milieu de journee Abbeville Langres,Abbeville,Langres,101
1395,VALID,Je veux un billet flexible Vierzon Montélimar,Vierzon,Montélimar,114
3033,INVALID,Carte de Laval,,,169
2016,INVALID,patrimoine culturel argenteuil,,,232
453,VALID,Y a-t-il un TER Alençon Pontarlier ?,Alençon,Pontarlier,68
3603,INVALID,Centres culturels Strasbourg,,,254
3908,INVALID,Zones industrielles Antibes,,,231
800,VALID,Je dois voyager de Maubeuge à Périgueux ce week-end,Maubeuge,Périgueux,77
3691,INVALID,evenements culturels besancon,,,268
207,VALID,je cherche un train pour la semaine prochaine de renobel à mulhose,Grenoble,Mulhouse,106
1642,VALID,Y a-t-il un TGV en fin d'après-midi Carcassonne Metz ?,Carcassonne,Metz,133
2873,INVALID,Angoulême est une belle ville,,,153
3410,INVALID,Statistiques économiques Chartres,,,272
2506,INVALID,J'habite à Épinal,,,152
997,VALID,Je dois aller de Perpignan à Vendôme ce soir,Perpignan,Vendôme,39
2138,INVALID,Centres éducatifs Antibes,,,270
774,VALID,Train en fin d'après-midi Nîmes Évry,Nîmes,Évry,76
2682,INVALID,Centres culturels Vitré,,,254
747,VALID,Je pars demain de Annemasse vers Vierzon,Annemasse,Vierzon,37
2880,INVALID,Statistiques locales Lons-le-Saunier,,,261
175,VALID,je dois voyager en train de louviers vers vernon mercredi,Louviers,Vernon,136
2371,INVALID,Immobilier à Angers,,,208
1020,VALID,Je veux un train avec prises électriques Saint-Dizier Lisieux,Saint-Dizier,Lisieux,146
340,VALID,Train du soir Saint-Nazaire Évry,Saint-Nazaire,Évry,66
746,VALID,Train matinal de Amiens vers Créteil,Amiens,Créteil,115
1406,VALID,Quel est le prix du billet de train Calais Lorient ?,Calais,Lorient,105
2743,INVALID,Agenda culturel Toulouse,,,233
2836,INVALID,Je vis à Chalon-sur-Saône,,,168
3831,INVALID,associations locales agen,,,236
2272,INVALID,Le maire de Bar-le-Duc,,,158
780,VALID,Je vais de Gap à Vichy en train,Gap,Vichy,52
2851,INVALID,aL distance entre Perpignan et Boourg-en-Bressse,,,276
2712,INVALID,Espaces verts Cholet,,,239
333,VALID,Je cherche le meilleur horaire de train Fougères Auxerre,Fougères,Auxerre,86
3852,VALID,train de fin de matinee provins argenteuil,Provins,Argenteuil,131
2425,INVALID,Heure locale à Dole,,,194
3870,INVALID,associations locales les sables-d'olonne,,,236
2563,INVALID,Statistiques météo Créteil,,,204
3108,INVALID,Pontarlier ou Valenciennes pour les vacances ?,,,23
3274,INVALID,Statistiques météo Nevers,,,204
1794,INVALID,bibliothèque à pontivy,,,212
2219,INVALID,Informations pratiques Charleville-Mézières,,,256
3631,INVALID,Météo actuelle à Lannion,,,167
2769,INVALID,Zones touristiques Lunéville,,,219
3380,INVALID,Hôpitaux à Châteaubriant,,,222
1639,VALID,Train en milieu de journée Cambrai Béziers,Cambrai,Béziers,101
287,VALID,Je souhaite partir de Chinon et arriver à Bolbec,Chinon,Bolbec,81
2421,INVALID,Centres éducatifs Hazebrouck,,,270
1238,VALID,Y a-t-il un départ en soirée de Segré pour Annemasse ?,Segré,Annemasse,141
387,VALID,Je veux voyager confortablement de Soissons vers Montpellier,Soissons,Montpellier,104
1560,VALID,Je veux le prochain déépart en trai de  Vitry-le-FFrançois pour Albi,Vitry-le-François,Albi,122
840,VALID,Train matinal de Auch vers Lille,Auch,Lille,115
572,VALID,Dernier train de Montivilliers vers Bolbec,Montivilliers,Bolbec,42
1385,VALID,Train du matin Quimper Modane,Quimper,Modane,29
1359,VALID,Quelle est la durée du trajet en train de Albi à Charleville-Mézières ?,Albi,Charleville-Mézières,31
1380,VALID,Train en fin d'après-midi Tours Nancy,Tours,Nancy,76
2006,INVALID,histoire de aubens,,,171
2709,INVALID,Carte scolaire Besançon,,,230
3055,INVALID,Je déménage à Pau,,,195
1519,VALID,Prochain TGV de Tarbes pour Dunkerque,Tarbes,Dunkerque,95
1358,VALID,Je dois voyager en trai nde Ambiose vers Bayonne mrecredi,Amboise,Bayonne,136
