sentence_id,label,sentence,departure,arrival,template_id
3225,INVALID,Centres culturels Abbeville,,,254
834,VALID,Je veux partir après le déjeuner de Valence pour Moulins,Valence,Moulins,134
1324,VALID,Y a-t-il un Ouigo de Courbevoie vers Hazebrouck ?,Courbevoie,Hazebrouck,109
1118,VALID,Y a-t-il un train toutes les deux heures de Nice à Dinan ?,Nice,Dinan,145
2949,INVALID,Ambassade à La Rochelle,,,184
1051,VALID,Je veux aller de Niort à Sens,Niort,Sens,1
1914,INVALID,le maire de thonon-les-bains,,,24
3668,INVALID,Économie de Clermont-Ferrand,,,199
1645,VALID,Train rapide de Saint-Dizier à Fontenay-le-Comte,Saint-Dizier,Fontenay-le-Comte,46
1777,INVALID,hôpitaux à metz,,,222
81,VALID,je veux me rendre à épinal depuis châteauroux par le train,Châteauroux,Épinal,73
3554,INVALID,Je déménage à Lunéville,,,195
675,VALID,Je veux réserver une place dans le train Alençon Arles,Alençon,Arles,90
2852,INVALID,Cartographie Le Mans,,,237
3397,INVALID,Espaces verts Évreux,,,239
2529,INVALID,Je rtavaille àà Beauvais,,,165
2491,INVALID,Hôtel disponible à Aurillac,,,163
830,VALID,Train en milieu de journée Albi Lons-le-Saunier,Albi,Lons-le-Saunier,101
2898,INVALID,Carte détaillée Lons-le-Saunier,,,265
96,VALID,je souhaite prendre le train de morlaix pour douai,Morlaix,Douai,32
2717,INVALID,Carte scolaire Valenciennes,,,230
1135,VALID,Je veux voyager en train de Antibes à Saint-Quentin,Antibes,Saint-Quentin,43
653,VALID,Billet de train aller-retour Chinon Strasbourg,Chinon,Strasbourg,78
3252,INVALID,Population totale Nice,,,252
1849,INVALID,statistiques démographiques orléans,,,245
956,VALID,Y a-t-il un train tôt le matin de Hazebrouck vers Bar-le-Duc ?,Hazebrouck,Bar-le-Duc,62
615,VALID,Je réserve un train de Hazebrouck à Alençon,Hazebrouck,Alençon,26
643,VALID,ee veux le train le plus rappide de Mabueuge à Limoges,Maubeuge,Limoges,79
1090,VALID,JJe cherche un train après 18h de Segré vers Amiens,Segré,Amiens,98
811,VALID,Train en fin d'après-midi Roubaix Orange,Roubaix,Orange,76
835,VALID,Y a-t-il un train rapide sans arrêt Montbéliard Rouen ?,Montbéliard,Rouen,113
2458,INVALID,Centres commerciaux Fontenay-le-Comte,,,226
1191,VALID,Train rapide de Compiègne à Calais,Compiègne,Calais,46
2532,INVALID,Chaumont est une belle ville,,,153
2799,INVALID,Carte météo Montargis,,,191
1073,VALID,Y a-t-il un TGV Créteil Poitiers ?,Créteil,Poitiers,34
3256,INVALID,Hôpitaux à Concarneau,,,222
1558,VALID,Je dois être à Aurillac avant midi en partant de Louviers,Louviers,Aurillac,88
1294,VALID,Je souhaite prendre un train en début d'après-midi de Bordeaux à Privas,Bordeaux,Privas,110
3260,INVALID,Carte générale Arras,,,257
331,VALID,Je veux acheter mon billet pour le train Poitiers Cherbourg,Poitiers,Cherbourg,118
416,VALID,Quel train me conseillez-vous de Annemasse à Villeurbanne ?,Annemasse,Villeurbanne,53
3238,INVALID,Entreprise connue à Chauumonnt,,,180
25,VALID,je veux le prochain départ en train de les sables-d'olonne pour toulouse,Les Sables-d'Olonne,Toulouse,122
448,VALID,Un aller simple Troyes Vesoul,Troyes,Vesoul,10
2131,INVALID,Centres éducatifs Besançon,,,270
2438,INVALID,Meilleur moment pour visiter Vierzon,,,197
514,VALID,Je souhaite réserver un train de Lille vers Fontenay-le-Comte,Lille,Fontenay-le-Comte,58
576,VALID,Y a-t-il un TGV direct Montauban Mulhouse ?,Montauban,Mulhouse,93
1885,INVALID,quartiers historiques sens,,,227
2460,INVALID,Office du tourisme Nancy,,,205
3136,INVALID,Marché local Évreux,,,202
2101,INVALID,Carte administrative Fontainebleau,,,218
729,VALID,Je souhaite prendre un train en début d'après-midi de Vesoul à Nancy,Vesoul,Nancy,110
1762,VALID,Je souhaite prendre un train en début d'après-midi de Vendôme à Toulouse,Vendôme,Toulouse,110
3749,INVALID,restaurant a nice,,,159
1883,INVALID,informations générales alençon,,,275
2084,INVALID,Spécialités culinaires Agen,,,187
2731,INVALID,Activités sportives Quimper,,,264
749,VALID,Je veux partir de Quimper à Morlaix en première classe,Quimper,Morlaix,142
3169,INVALID,Oyonnax ou Béthune pour les vacances ?,,,23
3962,VALID,Je veux partir maintenant de Pontoise pour Etampes,Pontoise,Étampes,56
3522,INVALID,Quartiers modernes Langres,,,244
106,VALID,quelle est la durée du trajet en train de meaux à dieppe ?,Meaux,Dieppe,31
3490,INVALID,Météo actuelle à Vichy,,,167
3515,INVALID,Plages proches de Chartres,,,181
1469,VALID,Je cherche un train après 18h de Arras vers Montauban,Arras,Montauban,98
939,VALID,Je veux partir en milieu de soirée de Vichy pour Bourges,Vichy,Bourges,150
4057,INVALID,Immobilier a Alencon,,,208
1079,VALID,Je dois voyager de Chaumont à Orange ce week-end,Chaumont,Orange,77
691,VALID,Je veux partir de Valence et descendre à Vitry-le-François,Valence,Vitry-le-François,108
3846,VALID,je dois aller a agen en partant de evreux en train,Évreux,Agen,128
1284,VALID,Y a-t-il un train avant 8h de Clisson à Saint-Dizier ?,Clisson,Saint-Dizier,103
3768,INVALID,bibliotheque a modane,,,212
467,VALID,Y a-t-il des trains disponibles de Châlons-en-Champagne à Nantes ?,Châlons-en-Champagne,Nantes,50
2515,INVALID,Carte météo Dijon,,,191
639,VALID,Train rapide de Beauvais à Angoulême,Beauvais,Angoulême,46
2186,INVALID,Calendrier événements Argenteuil,,,248
1860,INVALID,population totale saint-omer,,,252
1029,VALID,Quel est le prix du billet de train Boulogne-Billancourt Aix-les-Bains ?,Boulogne-Billancourt,Aix-les-Bains,105
1926,INVALID,météo actuelle à lens,,,167
3042,INVALID,Carte scolaire Arles,,,230
3657,INVALID,Hôtel disponible à Albert,,,163
1223,VALID,Je souhaite partir en milieu de matinée de Aix-en-Provence vers Saint-Dizier,Aix-en-Provence,Saint-Dizier,92
2582,INVALID,Événements sportifs Concarneau,,,250
1282,VALID,Je veux un train rapide de Marseille à Albi,Marseille,Albi,35
3697,VALID,train direct sans correspondance saint-nazaire charleville-mezieres,Saint-Nazaire,Charleville-Mézières,82
714,VALID,Y a-t-il un TGV direct Besançon Bordeaux ?,Besançon,Bordeaux,93
300,VALID,Je veux prendre le train de Pau à Aurillac,Pau,Aurillac,28
973,VALID,Y a-t-il un TGV en fin d'après-midi Granville Saint-Malo ?,Granville,Saint-Malo,133
2809,INVALID,Transport urbain Auxerre,,,258
2228,INVALID,Servicespublis Châteaubrian,,,234
2155,INVALID,Plages prochse de Lisieux,,,181
1405,VALID,Je cherche le train le plus économique de Digne-les-Bains à Auray,Digne-les-Bains,Auray,124
357,VALID,Je veux partir en milieu de soirée de Yvetot pour Louviers,Yvetot,Louviers,150
188,VALID,je vveux voyager  en train de doai à sens,Douai,Sens,43
3391,INVALID,Quelle est la population de Chhmbéry ?,,,22
3234,INVALID,Monuments historiques Charleville-Mézières,,,214
1035,VALID,Je vais de Bourg-en-Bresse à Limoges en train,Bourg-en-Bresse,Limoges,52
3961,INVALID,Associations a Evry,,,207
3386,INVALID,Carte historique Dinan,,,210
2163,INVALID,Le maire de Poitiers,,,24
1564,VALID,Trajet de Bourg-en-Bresse veers oMntélimar,Bourg-en-Bresse,Montélimar,11
1199,VALID,Je cherche un train jeudi de Manosque à Étampes,Manosque,Étampes,140
3444,INVALID,Photos aériennes Évreux,,,211
587,VALID,Un billet Niort Saint-Quentin s'il vous plaît,Niort,Saint-Quentin,2
3913,VALID,Y a-t-il un train de nuit entre Poitiers et Clermont-Ferrand ?,Poitiers,Clermont-Ferrand,149
3461,INVALID,Guide urbain Étampes,,,253
2882,INVALID,Université à Le Mans,,,179
2824,INVALID,Guidee urbain Nîmes,,,253
247,VALID,combien de temps dure le trajet en train de lannion à boulogne-billancourt ?,Lannion,Boulogne-Billancourt,60
3374,INVALID,Quelle heure est-il à Bayonne ?,,,160
2378,INVALID,Espaces verts Briançon,,,239
681,VALID,Train en milieu de journée Rouen Lons-le-Saunier,Rouen,Lons-le-Saunier,101
3148,INVALID,Restaurant à Vesoul,,,159
3983,INVALID,Photos anciennes Vannes,,,200
217,VALID,un aller simple annecy segré,Annecy,Segré,10
1418,VALID,Un aller simple Pau Saint-Dizier,Pau,Saint-Dizier,10
3032,INVALID,Événements culturels Manosque,,,268
2603,INVALID,Here locale à Châteauroux,,,194
2783,INVALID,Guide urbain Béziers,,,253
3325,INVALID,Météo actuelle à Quimper,,,167
1082,VALID,Quel est l'horaire du prochain train Bourgoin-Jallieu Boulogne-Billancourt ?,Bourgoin-Jallieu,Boulogne-Billancourt,64
1497,VALID,Y a-t-il un train vers midi de Niort à Annemasse ?,Niort,Annemasse,137
3161,INVALID,Carte météo Clisson,,,191
291,VALID,Je veux acheter un billet de train Lyon Fontenay-le-Comte,Lyon,Fontenay-le-Comte,83
1980,INVALID,office du tourisme abbeville,,,205
2948,INVALID,Spécialités culinaires Toul,,,187
3582,INVALID,Concert prévu à Saint-Malo,,,174
1711,VALID,Train rapide de Châteaubriant à Cherbourg,Châteaubriant,Cherbourg,46
2031,INVALID,j'habite actuellement à paris,,,161
761,VALID,Quel train prendre pour aller de Toulon à Limoges ?,Toulon,Limoges,84
2720,INVALID,Carte météo Brest,,,251
2281,INVALID,Activités nocturnes Montreuil,,,255
1092,VALID,Départ Tours arrivée Provins,Tours,Provins,15
2426,INVALID,Activités nocturnes Albi,,,255
2422,INVALID,Services publics Chalon-sur-Saône,,,234
2787,INVALID,Population étudiante Pau,,,193
889,VALID,Départ Ajaccio arrivée Sens,Ajaccio,Sens,15
1077,VALID,Je souhaite voyager de Morlaix vers Montivilliers,Morlaix,Montivilliers,5
19,VALID,je dois aller de mulhouse à blois ce soir,Mulhouse,Blois,39
1787,INVALID,associations locales bourges,,,236
2121,INVALID,Associations locales Annemasse,,,236
3750,VALID,train de milieu d'apres-midi privas montreuil,Privas,Montreuil,143
26,VALID,y a-t-il des trains vers évry au départ de clisson ?,Clisson,Évry,4
2459,INVALID,Carte générale Avranches,,,257
2159,INVALID,Code postal Chambéry,,,176
2663,INVALID,Clisson est une belle ville,,,18
481,VALID,Je cherche à voyager de Briançon à Aix-les-Bains en TER,Briançon,Aix-les-Bains,148
2315,INVALID,Musée à visiter à Mâcon,,,172
1026,VALID,Je cherche un train jeudi de Vesoul à Dijon,Vesoul,Dijon,140
2861,INVALID,Statistiques météo Le Puy-en-Velay,,,204
636,VALID,Quel est le prix du billet de train Roubaix Agen ?,Roubaix,Agen,105
1283,VALID,Train en fin d'après-midi Chaumont Digne-les-Bains,Chaumont,Digne-les-Bains,76
1601,VALID,Je veux le train de Courbevoie à Toulon le plus tôt possible,Courbevoie,Toulon,100
1387,VALID,Je dois être à Tarbes avant midi en partant de Angoulême,Angoulême,Tarbes,88
1661,VALID,Châlons-en-Champagne Maubeuge pour demain,Châlons-en-Champagne,Maubeuge,6
2142,INVALID,Théâtre à Saint-Malo,,,217
2678,INVALID,La distance entre Vienne et Cholet,,,276
4098,INVALID,Immobilier a Macon,,,208
2873,INVALID,Angoulême est une belle ville,,,153
253,VALID,je voudrais aller de lyon à moulins en tgv,Lyon,Moulins,47
2596,INVALID,Bibliothèque à Versailles,,,212
3977,VALID,Je dois me rendre de Berck a Beauvais,Berck,Beauvais,7
4074,VALID,Depart Cannes arrivee Dunkerque,Cannes,Dunkerque,15
2332,INVALID,Quartiers modernes Vitré,,,244
734,VALID,Je veux arriver à Ancenis depuis Lannion,Lannion,Ancenis,63
1316,VALID,Je veux partir de Agen et descendre à Laval,Agen,Laval,108
1939,INVALID,associations locales dole,,,236
2607,INVALID,Services publics Périgueux,,,234
1979,INVALID,mon ami vit à vendôme et moi à vitry-le-françois,,,154
3262,INVALID,Hôpitaux à Port-Boulet,,,222
1134,VALID,Je dois me rendre de Mâcon à Saint-Nazaire,Mâcon,Saint-Nazaire,7
632,VALID,Train régional de Pontivy à Arras,Pontivy,Arras,87
3532,INVALID,Quelle heure est-il à Granville ?,,,160
1701,VALID,Je cherche un train après 18h de Pau vers Albertville,Pau,Albertville,98
1183,VALID,Train de début de soirée Melun Bar-le-Duc,Melun,Bar-le-Duc,123
3324,INVALID,Quelle heure est-il à Cherbourg ?,,,160
3204,INVALID,Statistiques emploi Chalon-sur-Saône,,,225
1506,VALID,Y a-t-il un départ en début de soirée de Blois pour Albert ?,Blois,Albert,85
3393,INVALID,Agenda culturel Limoges,,,233
1690,VALID,Je cherche un train pour demain de Laon à Grenoble,Laon,Grenoble,75
1847,INVALID,zones industrielles fontainebleau,,,231
3212,INVALID,Cartographie Montbéliard,,,237
3601,INVALID,Plan de ville Carcassonne,,,206
1292,VALID,Train express de Courbevoie vers Nantes,Courbevoie,Nantes,139
3206,INVALID,Statistiques démographiques Lyon,,,245
1446,VALID,Je réserve un train de Bordeaux à Vitré,Bordeaux,Vitré,26
399,VALID,Train du matin Chinon Lens,Chinon,Lens,29
2357,INVALID,Musée célèbre à Provins,,,166
1272,VALID,Je veux le train de Dijno à lCiisson le lus tôt posisble,Dijon,Clisson,100
258,VALID,y a-t-il un train vers 10h de lunéville à rodez ?,Lunéville,Rodez,129
3715,VALID,train de fin de journee bolbec vers ajaccio,Bolbec,Ajaccio,147
349,VALID,Je veux acheter un billet de train Cergy Ajaccio,Cergy,Ajaccio,83
179,VALID,je dois voyager en train de nanterre vers agen mercredi,Nanterre,Agen,136
2140,INVALID,Je travaille à Loches,,,165
105,VALID,je réserve un train de thonon-les-bains à calais,Thonon-les-Bains,Calais,26
110,VALID,train de aix-en-provence à maubeuge cet après-midi,Aix-en-Provence,Maubeuge,59
1044,VALID,Train avec le moins de correspondances Orange Strasbourg,Orange,Strasbourg,55
226,VALID,comment me rendre à florence depuis albi ?,Albi,Florence,3
2960,INVALID,Population active Briançon,,,220
3177,INVALID,Quelle heure est-il à Thonon-les-BBains ?,,,160
2883,INVALID,Quartiers modernes Modane,,,244
861,VALID,Je pars demain de Laon vers Nice,Laon,Nice,37
2917,INVALID,Population étudiante Niort,,,193
3688,VALID,je reserve un train de lisieux a saint-etienne,Lisieux,Saint-Étienne,26
983,VALID,Je dois voyager de Blois à Arles vendredi,Blois,Arles,112
3805,INVALID,activites culturelles saint-denis,,,247
4089,INVALID,Hotel disponible a Amboise,,,163
1905,INVALID,statistiques économiques lourdes,,,272
2630,INVALID,Hôtel disponible à Biarritz,,,163
1273,VALID,Je veux réserver pour le train de Clermont-Ferrand vers Rodez,Clermont-Ferrand,Rodez,130
1946,INVALID,monuments historiques roubaix,,,214
3684,VALID,train de fin de matinee nanterre carcassonne,Nanterre,Carcassonne,131
1166,VALID,Je pars de Thonon-les-Bains direction Brest,Thonon-les-Bains,Brest,12
3275,INVALID,Zones industrielles Lisieux,,,231
4010,INVALID,Centres sportifs Montpellier,,,235
4059,INVALID,Code postal Vesoul,,,176
468,VALID,Je veux un train rapide de Épernay à Compiègne,Épernay,Compiègne,35
3018,INVALID,Zones industrielles Colmar,,,231
3155,INVALID,Musée célèbre à Abbeville,,,166
2369,INVALID,Zones touristiques Metz,,,219
488,VALID,Je cherche le train le plus économique de Villeurbanne à Marseille,Villeurbanne,Marseille,124
3623,INVALID,Climat de Oyonnax,,,186
337,VALID,Train avec peu de monde de Biarritz à Charleville-Mézières,Biarritz,Charleville-Mézières,97
3531,INVALID,Carte scolaire Privas,,,230
613,VALID,Quel est l'horaire du prochain train Tourcoing Strasbourg ?,Tourcoing,Strasbourg,64
2391,INVALID,Activités culturelles Quimper,,,247
1061,VALID,Je pars demain de Nice vers Nevers,Nice,Nevers,37
2899,INVALID,Bonjour,,,156
2409,INVALID,Activités nocturnes Pontarlier,,,255
640,VALID,Quel train prendre pour aller de Périgueux à Ancenis ?,Périgueux,Ancenis,84
1672,VALID,Départ Segré arrivée Montreuil,Segré,Montreuil,15
3038,INVALID,Quartier sûr à Montélimar,,,190
3753,VALID,train de nantes a melun cet apres-midi,Nantes,Melun,59
1596,VALID,Train avec wifi de Laval à Bourg-en-Bresse,Laval,Bourg-en-Bresse,111
2854,INVALID,Office du tourisme Tours,,,205
1474,VALID,Je veux le train de Fougères à Briançon le plus tôt possible,Fougères,Briançon,100
18,VALID,train direct sans corespoance vitré rodezz,Vitré,Rodez,82
1039,VALID,Y a-t-il des trains en semaine de Châlons-en-Champagne à Melun ?,Châlons-en-Champagne,Melun,74
3559,INVALID,Centres médicaux Amboise,,,242
2293,INVALID,Je travaille à Reims,,,165
1993,INVALID,quelle est la population de tourcoing ?,,,155
2767,INVALID,Zones vertes Verdun,,,224
3407,INVALID,Marché local Caen,,,202
3471,INVALID,Zones rurales Annemasse,,,243
2195,INVALID,Entreprise connue à Dijon,,,180
918,VALID,Y a-t-il un TER Épinal Nanterre ?,Épinal,Nanterre,68
2919,INVALID,Transport urbain Hazebrouck,,,258
3497,INVALID,Statistiques économiques Évreux,,,272
1676,VALID,Y a-t-il un train l'après-midi de Ancenis à Aix-les-Bains ?,Ancenis,Aix-les-Bains,121
3649,INVALID,Quartiers historiques Lisieux,,,227
3901,INVALID,Carte de Aubenas,,,169
592,VALID,Quel est le meilleur train de Saint-Denis à Niort ?,Saint-Denis,Niort,44
3288,INVALID,Quel temps fait-il à Clisson ?,,,16
1618,VALID,e veux le train de Quimper à Vienne le pllus tôt possible,Quimper,Vienne,100
1729,VALID,Y a-t-il des trains disponibles de Montbéliard à Quimper ?,Montbéliard,Quimper,50
865,VALID,Quel trai me conseilllez-vous de Caen à Paris ,Caen,Paris,53
2983,INVALID,Besançon ou Lille pour les vacances ?,,,157
2055,INVALID,quartiers historiques besançon,,,227
2029,INVALID,spécialités culinaires courbevoie,,,187
3808,VALID,y a-t-il un train toutes les heures de cherbourg a strasbourg ?,Cherbourg,Strasbourg,89
1612,VALID,Je dois faire Fougères Versailles en train,Fougères,Versailles,102
1828,INVALID,quartier sûr à chalon-sur-saône,,,190
1542,VALID,Tarin de fin d ejournéée Dieppe ves Boulogne-Billancourt,Dieppe,Boulogne-Billancourt,147
862,VALID,Premier train Cannes Évreux,Cannes,Évreux,41
3681,INVALID,Évreux est une belle ville,,,153
1626,VALID,Je veux voyager confortablement de Granville vers Lens,Granville,Lens,104
2591,INVALID,Office postal Langres,,,221
1265,VALID,Je veux aller de Dunkerque à Aurillac,Dunkerque,Aurillac,1
3792,VALID,je cherche un train dimanche de bordeaux a perigueux,Bordeaux,Périgueux,132
3936,INVALID,Office postal Auxerre,,,221
3728,VALID,je veux partir apres le dejeuner de perigueux pour dijon,Périgueux,Dijon,134
785,VALID,Je dois être à Clermont-Ferrand avant midi en partant de Argenteuil,Argenteuil,Clermont-Ferrand,88
250,VALID,je dois prendre un train de nanterre à évreu xlunid,Nanterre,Évreux,96
3426,INVALID,Quartier sûr à Alençon,,,190
2894,INVALID,Guide touristique Vierzon,,,183
951,VALID,Prochain train pour Biarritz depuis Louviers,Louviers,Biarritz,13
1006,VALID,Un billet de train pour aller de Troyes à Grenoble,Troyes,Grenoble,33
1725,VALID,Billet aller simple en train Vierzon Roubaix,Vierzon,Roubaix,70
3794,INVALID,guide urbain saint-denis,,,253
1944,INVALID,architecture de blois,,,198
2225,INVALID,Informations pratiques Dijon,,,256
836,VALID,Train de milieu d'après-midi Le Mans Créteil,Le Mans,Créteil,143
1329,VALID,Je veux le train le plus rapide de Saint-Nazaire à Chambéry,Saint-Nazaire,Chambéry,79
2115,INVALID,Je suis né à Épernay,,,185
2268,INVALID,Carte des routes Aurillac,,,223
1839,INVALID, zones résidentielles agen,,,274
1415,VALID,Je dois prendre un train de Dole à Béziers lundi,Dole,Béziers,96
2063,INVALID,Carte des routes Fontainebleau,,,223
3570,INVALID,Informations locales Évreux,,,241
2010,INVALID,photsoa nciennnes dijon,,,200
1291,VALID,Y a-t-il un train rapide sans arrêt Dunkerque Annecy ?,Dunkerque,Annecy,113
827,VALID,Je veux partir en train de Belfort à Épernay samedi,Belfort,Épernay,126
1717,VALID,Train matinal de Toul vers Vichy,Toul,Vichy,115
3343,INVALID,Mon ami vit à Toulon et moi à Nanterre,,,154
1301,VALID,Je cherche un train dimanche de Lens à Avignon,Lens,Avignon,132
2940,INVALID,Services municipaux Lourdes,,,259
1545,VALID,Quelle est la durée du trajet en train de Belfort à Épinal ?,Belfort,Épinal,31
2003,INVALID,hôtel disponible à manosquue,,,163
2042,INVALID,monuments historiques sens,,,214
589,VALID,Je pars de Perpignan direction Nîmes,Perpignan,Nîmes,12
3968,INVALID,Je vis a Beauvais,,,168
117,VALID,je veux le prochain départ en train de saint-nazaire pour fontenay-le-comte,Saint-Nazaire,Fontenay-le-Comte,122
280,VALID,Comment rejoindre Vienne depuis Châlons-en-Champagne en train ?,Châlons-en-Champagne,Vienne,38
102,VALID,je veux acheter un billet de train arles beauvais,Arles,Beauvais,83
95,VALID,je dois prendre le train de louviers pour montpellier,Louviers,Montpellier,45
2979,INVALID,Cinéma à Privas,,,216
1563,VALID,Y a-t-il un TGV Montreuil Dunkerque ?,Montreuil,Dunkerque,34
3653,INVALID,Je vis à Besançon,,,168
1782,INVALID,carte scolaire rennes,,,230
2136,INVALID,Centres sportifs Nice,,,235
3735,INVALID,mon amiv it a rouen et moi a monrteuil,,,154
3950,INVALID,Carte meteo Nimes,,,191
551,VALID,Je dois me rendre de Boulogne-sur-Mer à Lannion,Boulogne-sur-Mer,Lannion,7
231,VALID,comment rejoindre digne-les-bains depuis clisson en train ?,Clisson,Digne-les-Bains,38
279,VALID,Trajet de Chaumont vers Pau,Chaumont,Pau,11
2638,INVALID,Photo de Saint-Omer,,,177
741,VALID,Y a-t-il des trains disponibles de Soissons à Fontainebleau ?,Soissons,Fontainebleau,50
2090,INVALID,Guide étudiant Saint-Denis,,,201
453,VALID,Y a-t-il un TER Alençon Pontarlier ?,Alençon,Pontarlier,68
392,VALID,Je cherche un train jeudi de Manosque à Concarneau,Manosque,Concarneau,140
3463,INVALID,Restaurant à Blois,,,25
3028,INVALID,Services municipaux Blois,,,259
3741,INVALID,universite a aurillac,,,179
2724,INVALID,Météo actuelle à Rodez,,,167
2295,INVALID,J'habite actuellement à Niort,,,161
3648,INVALID,Metz ou Les Sables-d'Olonnne pour les vacances ?,,,23
1808,INVALID,population étudiante colmar,,,193
3400,INVALID,Transports locaux Cambrai,,,273
601,VALID,Je veux un train rapide de Roubaix à Lons-le-Saunier,Roubaix,Lons-le-Saunier,35
3302,INVALID,Musée célèbre à Lisieux,,,166
1842,INVALID,patrimoine culturel granville,,,232
252,VALID,je veux partir maintenant de lorient pour cambrai,Lorient,Cambrai,56
2417,INVALID,Quelle est la population de Lunéville ?,,,22
647,VALID,Je dois voyager de Dole à Agen vendredi,Dole,Agen,112
2622,INVALID,Carte des routes Mulhouse,,,223
2230,INVALID,Bibliothèque à Troyes,,,212
4030,INVALID,Musee a visiter a Lisieux,,,172
1217,VALID,Je veux le train avvec le meilleur confort Saint-Étiene Nancy,Saint-Étienne,Nancy,138
2107,INVALID,Saint-Dizier ou Dijon pour les vacances ?,,,157
3537,INVALID,Quartiers de Le Mans,,,173
704,VALID,Je dois me déplacer de Dijon à Nice en train,Dijon,Nice,65
3572,INVALID,Quelle est la population de Amboise ?,,,155
2170,INVALID,Centres commerciaux Annecy,,,226
3188,INVALID,Carte des routes Pontoise,,,223
1343,VALID,Un billet Elbeuf Évry s'il vous plaît,Elbeuf,Évry,2
1797,INVALID,actiivités nocturnes bourgoin-jallieu,,,255
1692,VALID,Je veux un billet flexible Metz Vichy,Metz,Vichy,114
508,VALID,Perpignan Auray pour demain,Perpignan,Auray,6
3040,INVALID,Photos anciennes Dunkerque,,,200
2567,INVALID,Climat de Cherbourg,,,186
2432,INVALID,Vierzon ou Lorient pour les vacances ?,,,23
21,VALID,à quelle heure arrive le train à amboise depuis quimper ?,Quimper,Amboise,48
1385,VALID,Train du matin Quimper Modane,Quimper,Modane,29
2740,INVALID, Centres éducatifs VVannes,,,270
2706,INVALID,Activités culturelles Belfort,,,247
3301,INVALID,Queel temps ait-il à Mâcon ?,,,16
2501,INVALID,Monument célèbre à Boulogne-Billancourt,,,188
1746,VALID,Je cherche un trajet en train de Courbevoie vers Chalon-sur-Saône,Courbevoie,Chalon-sur-Saône,30
2467,INVALID,Je suis né à Étampes,,,185
380,VALID,Y a-t-il un départ en début de soirée de Bayonne pour Melun ?,Bayonne,Melun,85
947,VALID,Je cherche un train après 18h de Bourges vers Mulhouse,Bourges,Mulhouse,98
3594,INVALID,Statistiques économiques Lyon,,,272
2401,INVALID,Cartographie Nanterre,,,237
2054,INVALID,population active reims,,,220
1443,VALID,Je voudrais connaître les horaires de train de Roubaix à Valence,Roubaix,Valence,67
2780,INVALID,Patrimoine culturel Orléans,,,232
2302,INVALID, Ciénma à Olréans,,,216
2053,INVALID,informations locales lannion,,,241
2168,INVALID,Guide étudiant Florence,,,201
3493,INVALID,Quelle est la population de Dunkerque ?,,,22
1686,VALID,Quel est le meilleur train de Bourgoin-Jallieu à Florence ?,Bourgoin-Jallieu,Florence,44
213,VALID,dernier train de fécamp vers lens,Fécamp,Lens,42
3084,INVALID,Cinéma à Villeurbanne,,,216
3801,VALID,un billet pour le train dunkerqe les sables-d'olonne,Dunkerque,Les Sables-d'Olonne,51
2525,INVALID,Carte météo Clermont-Ferrand,,,251
3568,INVALID,Centres sportifs Niort,,,235
421,VALID,Je cherche à aller de Bastia à Saint-Dizier par le train,Bastia,Saint-Dizier,116
1263,VALID,Y a-t-il un train toutes les deux heures de Tours à Segré ?,Tours,Segré,145
3546,INVALID,Carte interactive Brest,,,240
2310,INVALID,Informations pratiques Florence,,,256
3541,INVALID,Code postal Metz,,,176
2118,INVALID,Shopping à Angers,,,182
2531,INVALID,Climat de Châteauroux,,,186
190,VALID,y a-t-il un départ tôt demain de rodez vers dunkerque ?,Rodez,Dunkerque,125
1171,VALID,Je veux le train avec le meilleur confort Blois Soissons,Blois,Soissons,138
585,VALID,Billet de train Montargis Vannes pour aujourd'hui,Montargis,Vannes,40
3113,INVALID,Hôtel pas cher à Lisieux,,,170
47,VALID,je pars de béthune direction montbéliard,Béthune,Montbéliard,12
2765,INVALID,Centres mdicaux Épernay,,,242
3544,INVALID,Quel temps fait-il à Pontarlier ?,,,151
4062,INVALID,Fontainebleau ou Ancenis pour les vacances ?,,,23
1326,VALID,Je veux partir en train de Montbéliard à Segré samedi,Montbéliard,Segré,126
2932,INVALID,Informations trafic Saint-Denis,,,260
1456,VALID,Train rapide de Reims à Nantes,Reims,Nantes,46
4094,VALID,Je dois faire Albi Toul en train,Albi,Toul,102
1891,INVALID,quel temps fait-il à pontivy ?,,,151
3654,INVALID,J'habite à Montbéliard,,,17
1788,INVALID,zones touristiques nanterre,,,219
607,VALID,Y a-t-il un départ en soirée de Vienne pour Les Sables-d'Olonne ?,Vienne,Les Sables-d'Olonne,141
3175,INVALID,Nancy ou Châteaubriant pour les vacances ?,,,23
350,VALID,Je dois me déplacer de Orléans à Rodez en train,Orléans,Rodez,65
906,VALID,Train avec le moins de correspondances Niort Pontivy,Niort,Pontivy,55
2628,INVALID,Bonjour,,,156
500,VALID,Je veux partir en milieu de soirée de Nancy pour Lorient,Nancy,Lorient,150
777,VALID,Quel est le prix du billet de train Montbéliard Cannes ?,Montbéliard,Cannes,105
2025,INVALID,code postal nîmes,,,176
3068,INVALID,Guide urbain Vitry-le-François,,,253
3640,INVALID,Espaes verts Claasi,,,239
814,VALID,Y a-t-il un TGV Alençon Dinan ?,Alençon,Dinan,34
3574,INVALID,Bonjour,,,21
1150,VALID,Je veux partir après le déjeuner de Évreux pour Lons-le-Saunier,Évreux,Lons-le-Saunier,134
